Sample_ID,Bacterivores,Fungivores,Herbivores,Omnivores,Predators,Unidentified,Total_Number,Latitude,Longitude,Pixel_Lat,Pixel_Long,WWF_Biome,sampling method,DOI/URL,Data_provider
2334,15,0,0,0,0,,15,43.12724722,92.81274444,43.12916565,92.8125,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2335,32,1,1,0,0,,34,42.96790833,93.45951944,42.97083282,93.46250153,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2336,34,4,16,2,0,,57,42.96790833,93.45951944,42.97083282,93.46250153,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2337,3,2,2,1,0,,9,42.96790833,93.45951944,42.97083282,93.46250153,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2338,14,2,0,0,0,,16,42.96790833,93.45951944,42.97083282,93.46250153,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2339,3,0,4,0,0,,7,42.96790833,93.45951944,42.97083282,93.46250153,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2340,0,0,0,1,0,,1,42.26040556,94.27891667,42.26250076,94.27916718,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2341,3,2,0,0,0,,5,42.26040556,94.27891667,42.26250076,94.27916718,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2342,10,2,10,0,0,,23,42.26040556,94.27891667,42.26250076,94.27916718,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2343,36,3,0,0,0,,39,42.26040556,94.27891667,42.26250076,94.27916718,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2344,13,16,54,5,3,,91,42.26040556,94.27891667,42.26250076,94.27916718,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2345,6,0,2,0,0,,8,42.26040556,94.27891667,42.26250076,94.27916718,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2346,5,3,8,0,0,,16,42.26040556,94.27891667,42.26250076,94.27916718,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2347,45,1,0,0,0,,46,42.26040556,94.27891667,42.26250076,94.27916718,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2348,34,6,0,0,0,,40,41.57023611,95.29723333,41.57083511,95.29582977,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2349,18,0,1,0,0,,19,41.57023611,95.29723333,41.57083511,95.29582977,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2350,10,3,7,0,0,,21,41.57023611,95.29723333,41.57083511,95.29582977,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2351,10,1,0,2,0,,14,41.57023611,95.29723333,41.57083511,95.29582977,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2352,8,1,7,1,0,,17,41.57023611,95.29723333,41.57083511,95.29582977,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2353,1,0,0,0,0,,1,41.57023611,95.29723333,41.57083511,95.29582977,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2354,1,0,2,0,0,,3,41.57023611,95.29723333,41.57083511,95.29582977,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2355,22,1,1,0,1,,26,40.56963611,96.67423889,40.57083511,96.67082977,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2356,50,0,2,0,0,,52,40.56963611,96.67423889,40.57083511,96.67082977,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2357,1,0,0,0,0,,1,40.56963611,96.67423889,40.57083511,96.67082977,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2358,44,0,0,0,0,,44,40.56963611,96.67423889,40.57083511,96.67082977,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2359,12,0,0,0,0,,12,40.56963611,96.67423889,40.57083511,96.67082977,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2360,14,0,0,0,0,,14,40.13929444,97.26485556,40.13750076,97.26249695,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2361,19,4,0,0,0,,23,40.13929444,97.26485556,40.13750076,97.26249695,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2362,20,0,0,0,0,,20,40.13929444,97.26485556,40.13750076,97.26249695,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2363,62,7,1,0,0,,70,40.13929444,97.26485556,40.13750076,97.26249695,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2364,1,0,0,0,0,,1,40.13929444,97.26485556,40.13750076,97.26249695,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2365,60,3,2,0,0,,65,40.13929444,97.26485556,40.13750076,97.26249695,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2366,60,1,0,0,0,,61,40.13929444,97.26485556,40.13750076,97.26249695,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2367,6,0,0,0,0,,6,40.13929444,97.26485556,40.13750076,97.26249695,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2368,4,0,0,0,0,,4,40.13929444,97.26485556,40.13750076,97.26249695,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2369,306,0,3,6,0,,316,39.86485278,98.65563889,39.86249924,98.65416718,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2370,4,0,0,5,0,,9,39.86485278,98.65563889,39.86249924,98.65416718,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2371,17,0,0,0,0,,17,39.86485278,98.65563889,39.86249924,98.65416718,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2372,19,0,1,0,0,,20,39.86485278,98.65563889,39.86249924,98.65416718,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2373,22,1,0,1,0,,24,39.86485278,98.65563889,39.86249924,98.65416718,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2374,3,1,0,0,0,,4,39.86485278,98.65563889,39.86249924,98.65416718,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2375,0,0,1,0,0,,1,40.47955278,99.86664444,40.47916794,99.86250305,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2376,5,0,0,0,0,,5,40.47955278,99.86664444,40.47916794,99.86250305,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2377,6,5,0,3,0,,15,40.47955278,99.86664444,40.47916794,99.86250305,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2378,7,1,0,0,0,,8,40.47955278,99.86664444,40.47916794,99.86250305,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2379,2,0,0,0,0,,2,40.47955278,99.86664444,40.47916794,99.86250305,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2380,4,1,0,0,0,,5,40.47955278,99.86664444,40.47916794,99.86250305,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2381,5,0,0,0,0,,5,41.13841944,100.4607556,41.13750076,100.4625015,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2382,92,1,0,0,0,,93,41.13841944,100.4607556,41.13750076,100.4625015,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2383,38,7,2,5,0,,53,41.13841944,100.4607556,41.13750076,100.4625015,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2384,3,0,0,0,0,,3,41.13841944,100.4607556,41.13750076,100.4625015,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2385,1,0,1,0,1,,3,41.66311667,100.9751667,41.66249847,100.9791641,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2386,2,0,0,0,0,,2,41.66311667,100.9751667,41.66249847,100.9791641,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2387,4,0,0,0,0,,4,41.66311667,100.9751667,41.66249847,100.9791641,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2388,1,0,0,0,0,,1,41.66311667,100.9751667,41.66249847,100.9791641,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2389,0,0,0,1,0,,1,41.66311667,100.9751667,41.66249847,100.9791641,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2390,6,0,0,1,0,,7,41.66311667,100.9751667,41.66249847,100.9791641,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2391,41,0,0,0,0,,41,42.01371389,101.7064222,42.01250076,101.7041702,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2392,38,1,1,0,2,,42,42.01371389,101.7064222,42.01250076,101.7041702,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2393,22,0,1,0,0,,23,42.01371389,101.7064222,42.01250076,101.7041702,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2394,23,0,1,1,0,,25,42.01371389,101.7064222,42.01250076,101.7041702,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2395,14,0,0,0,0,,14,42.01371389,101.7064222,42.01250076,101.7041702,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2396,24,0,0,0,0,,24,42.01371389,101.7064222,42.01250076,101.7041702,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2397,29,0,3,0,0,,32,42.01371389,101.7064222,42.01250076,101.7041702,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2398,18,0,0,1,0,,19,42.01371389,101.7064222,42.01250076,101.7041702,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2399,16,0,0,0,0,,16,42.01371389,101.7064222,42.01250076,101.7041702,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2400,1,0,0,0,0,,1,41.96363333,102.3449694,41.96250153,102.3458328,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2401,1,1,0,1,0,,3,41.96363333,102.3449694,41.96250153,102.3458328,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2402,8,0,0,0,0,,8,41.96363333,102.3449694,41.96250153,102.3458328,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2403,5,0,0,1,0,,6,41.96363333,102.3449694,41.96250153,102.3458328,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2404,2,0,0,0,0,,2,41.96363333,102.3449694,41.96250153,102.3458328,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2405,19,2,2,0,0,,24,41.71744444,103.1142722,41.72083282,103.1125031,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2406,1,1,0,1,0,,3,41.71744444,103.1142722,41.72083282,103.1125031,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2407,17,0,0,0,0,,17,41.71744444,103.1142722,41.72083282,103.1125031,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2408,1,0,0,0,0,,1,41.71744444,103.1142722,41.72083282,103.1125031,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2409,8,0,0,0,0,,8,41.71744444,103.1142722,41.72083282,103.1125031,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2410,6,0,1,0,0,,7,41.71744444,103.1142722,41.72083282,103.1125031,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2411,6,1,0,0,0,,7,41.71744444,103.1142722,41.72083282,103.1125031,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2412,3,0,0,0,0,,3,41.35731389,103.7618861,41.35416794,103.7624969,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2413,3,0,0,0,0,,3,41.35731389,103.7618861,41.35416794,103.7624969,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2414,22,2,1,0,0,,25,41.35731389,103.7618861,41.35416794,103.7624969,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2415,33,1,0,0,0,,34,41.35731389,103.7618861,41.35416794,103.7624969,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2416,5,0,0,1,0,,6,41.35731389,103.7618861,41.35416794,103.7624969,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2417,5,0,0,0,0,,5,41.35731389,103.7618861,41.35416794,103.7624969,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2418,3,0,0,1,0,,4,41.35731389,103.7618861,41.35416794,103.7624969,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2419,0,1,0,0,0,,1,41.35731389,103.7618861,41.35416794,103.7624969,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2420,50,0,0,0,0,,50,41.35731389,103.7618861,41.35416794,103.7624969,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2421,17,0,0,0,0,,17,41.35731389,103.7618861,41.35416794,103.7624969,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2422,433,4,4,4,4,,451,40.87601111,104.4469833,40.87916565,104.4458313,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2423,7,0,0,0,0,,7,40.87601111,104.4469833,40.87916565,104.4458313,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2424,14,0,0,1,1,,16,40.87601111,104.4469833,40.87916565,104.4458313,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2425,1,0,0,0,0,,1,40.87601111,104.4469833,40.87916565,104.4458313,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2426,1,0,0,0,0,,1,40.87601111,104.4469833,40.87916565,104.4458313,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2427,3,0,0,0,0,,3,40.87601111,104.4469833,40.87916565,104.4458313,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2428,2,0,0,0,0,,2,40.79369444,104.8809583,40.79583359,104.8791656,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2429,0,2,1,0,0,,3,40.79369444,104.8809583,40.79583359,104.8791656,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2430,4,0,0,0,0,,4,40.79369444,104.8809583,40.79583359,104.8791656,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2431,8,0,4,2,0,,14,40.79369444,104.8809583,40.79583359,104.8791656,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2432,1,0,0,0,0,,1,40.79369444,104.8809583,40.79583359,104.8791656,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2433,2,0,1,1,0,,4,40.79369444,104.8809583,40.79583359,104.8791656,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2434,5,1,0,1,0,,7,40.79369444,104.8809583,40.79583359,104.8791656,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2435,127,0,38,6,0,,172,40.72902222,105.6121667,40.72916794,105.6125031,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2436,34,3,31,1,0,,70,40.72902222,105.6121667,40.72916794,105.6125031,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2437,15,1,49,2,0,,67,40.72902222,105.6121667,40.72916794,105.6125031,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2438,29,3,10,1,0,,43,40.72902222,105.6121667,40.72916794,105.6125031,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2439,9,3,24,1,0,,37,40.72902222,105.6121667,40.72916794,105.6125031,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2440,6,0,6,0,0,,12,40.72902222,105.6121667,40.72916794,105.6125031,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2441,51,5,9,7,0,,72,40.72902222,105.6121667,40.72916794,105.6125031,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2442,59,9,14,2,1,,85,40.72902222,105.6121667,40.72916794,105.6125031,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2443,44,54,6,21,0,,124,40.69027778,106.0357944,40.6875,106.0374985,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2444,3,0,2,1,0,,6,40.69027778,106.0357944,40.6875,106.0374985,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2445,73,13,1,28,1,,118,40.69027778,106.0357944,40.6875,106.0374985,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2446,10,4,1,0,0,,15,40.69027778,106.0357944,40.6875,106.0374985,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2447,22,3,1,1,0,,27,40.69027778,106.0357944,40.6875,106.0374985,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2448,1,4,1,0,0,,6,40.69027778,106.0357944,40.6875,106.0374985,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2449,39,5,8,6,0,,59,40.69027778,106.0357944,40.6875,106.0374985,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2450,28,12,3,0,1,,45,40.69027778,106.0357944,40.6875,106.0374985,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2451,11,1,0,1,0,,14,40.69027778,106.0357944,40.6875,106.0374985,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2452,8,5,1,5,0,,20,41.45061944,107.0016778,41.45416641,107.0041656,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2453,6,0,0,0,0,,6,41.45061944,107.0016778,41.45416641,107.0041656,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2454,1,0,0,0,0,,1,41.45061944,107.0016778,41.45416641,107.0041656,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2455,9,9,2,3,0,,23,41.45061944,107.0016778,41.45416641,107.0041656,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2456,8,0,2,1,0,,11,41.45061944,107.0016778,41.45416641,107.0041656,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2457,28,12,0,3,0,,44,41.45061944,107.0016778,41.45416641,107.0041656,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2458,118,40,17,6,0,,181,41.45061944,107.0016778,41.45416641,107.0041656,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2459,1,1,0,0,0,,2,41.45061944,107.0016778,41.45416641,107.0041656,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2460,53,20,6,2,0,,81,41.45061944,107.0016778,41.45416641,107.0041656,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2461,30,17,5,3,0,,55,41.79623333,107.4698944,41.79583359,107.4708328,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2462,114,36,7,10,0,,168,41.79623333,107.4698944,41.79583359,107.4708328,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2463,41,8,1,1,0,,51,41.79623333,107.4698944,41.79583359,107.4708328,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2464,29,36,31,23,0,,119,41.79623333,107.4698944,41.79583359,107.4708328,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2465,26,5,2,1,0,,34,41.79623333,107.4698944,41.79583359,107.4708328,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2466,22,14,5,0,0,,41,41.79623333,107.4698944,41.79583359,107.4708328,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2467,37,8,6,1,0,,53,41.79623333,107.4698944,41.79583359,107.4708328,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2468,49,5,8,3,0,,65,41.79623333,107.4698944,41.79583359,107.4708328,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2469,66,20,20,19,1,,127,41.79623333,107.4698944,41.79583359,107.4708328,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2470,67,26,20,5,0,,118,41.79623333,107.4698944,41.79583359,107.4708328,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2471,32,30,18,12,0,,93,41.82860278,107.6111833,41.82916641,107.6125031,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2472,138,56,0,13,4,,211,41.82860278,107.6111833,41.82916641,107.6125031,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2473,119,28,10,7,0,,163,41.82860278,107.6111833,41.82916641,107.6125031,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2474,88,22,5,4,2,,120,41.82860278,107.6111833,41.82916641,107.6125031,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2475,151,15,10,13,0,,190,41.82860278,107.6111833,41.82916641,107.6125031,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2476,102,25,11,15,2,,154,41.82860278,107.6111833,41.82916641,107.6125031,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2477,202,13,24,27,0,,265,41.82860278,107.6111833,41.82916641,107.6125031,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2478,113,14,8,15,2,,151,41.82860278,107.6111833,41.82916641,107.6125031,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2479,91,44,30,12,3,,180,41.82860278,107.6111833,41.82916641,107.6125031,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2480,3,5,3,0,0,,11,41.86606667,108.0540083,41.86249924,108.0541687,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2481,10,9,5,2,0,,27,41.86606667,108.0540083,41.86249924,108.0541687,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2482,4,0,0,0,0,,4,41.86606667,108.0540083,41.86249924,108.0541687,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2483,35,7,2,3,0,,47,41.86606667,108.0540083,41.86249924,108.0541687,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2484,3,1,1,0,0,,5,41.86606667,108.0540083,41.86249924,108.0541687,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2485,62,19,14,4,0,,98,41.86606667,108.0540083,41.86249924,108.0541687,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2486,83,132,125,30,8,,377,41.86606667,108.0540083,41.86249924,108.0541687,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2487,32,19,28,21,1,,102,41.91455,108.7107472,41.91249847,108.7125015,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2488,61,56,9,17,1,,144,41.91455,108.7107472,41.91249847,108.7125015,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2489,32,34,40,23,0,,130,41.91455,108.7107472,41.91249847,108.7125015,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2490,42,40,29,10,8,,129,41.91455,108.7107472,41.91249847,108.7125015,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2491,23,34,22,22,2,,105,41.91455,108.7107472,41.91249847,108.7125015,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2492,67,22,69,35,2,,195,41.91455,108.7107472,41.91249847,108.7125015,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2493,61,26,71,22,14,,194,42.16279722,109.1655972,42.16249847,109.1624985,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2494,167,33,18,33,0,,250,42.16279722,109.1655972,42.16249847,109.1624985,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2495,131,29,31,12,13,,215,42.16279722,109.1655972,42.16249847,109.1624985,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2496,176,23,9,16,0,,224,42.16279722,109.1655972,42.16249847,109.1624985,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2497,51,19,19,22,0,,110,42.16279722,109.1655972,42.16249847,109.1624985,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2498,160,34,45,18,3,,260,42.16279722,109.1655972,42.16249847,109.1624985,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2499,42,2,21,8,0,,72,42.4152,109.8050167,42.41249847,109.8041687,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2500,9,4,12,3,0,,28,42.4152,109.8050167,42.41249847,109.8041687,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2501,27,12,2,10,0,,51,42.4152,109.8050167,42.41249847,109.8041687,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2502,40,6,9,1,3,,59,42.4152,109.8050167,42.41249847,109.8041687,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2503,32,6,12,4,0,,55,42.4152,109.8050167,42.41249847,109.8041687,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2504,23,9,2,7,0,,41,42.4152,109.8050167,42.41249847,109.8041687,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2505,15,2,11,3,1,,33,42.62395556,110.2949222,42.62083435,110.2958298,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2506,1,0,4,4,1,,11,42.62395556,110.2949222,42.62083435,110.2958298,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2507,0,0,5,1,0,,6,42.62395556,110.2949222,42.62083435,110.2958298,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2508,0,1,3,0,0,,4,42.62395556,110.2949222,42.62083435,110.2958298,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2509,1,1,1,2,2,,8,42.62395556,110.2949222,42.62083435,110.2958298,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2510,6,1,6,1,4,,19,42.62395556,110.2949222,42.62083435,110.2958298,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2511,9,1,2,0,0,,12,42.62395556,110.2949222,42.62083435,110.2958298,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2512,15,0,7,0,1,,23,42.93187222,110.8242194,42.92916489,110.8208313,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2513,39,5,3,10,3,,61,42.93187222,110.8242194,42.92916489,110.8208313,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2514,3,0,0,0,0,,3,42.93187222,110.8242194,42.92916489,110.8208313,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2515,5,0,7,2,0,,14,42.93187222,110.8242194,42.92916489,110.8208313,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2516,8,5,3,5,1,,23,42.93187222,110.8242194,42.92916489,110.8208313,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2517,7,3,14,5,1,,30,42.93187222,110.8242194,42.92916489,110.8208313,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2518,24,7,30,4,1,,66,43.14713611,111.3550722,43.14583206,111.3541641,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2519,4,4,7,2,0,,18,43.14713611,111.3550722,43.14583206,111.3541641,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2520,3,2,25,15,1,,46,43.14713611,111.3550722,43.14583206,111.3541641,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2521,2,1,1,1,0,,5,43.14713611,111.3550722,43.14583206,111.3541641,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2522,7,0,10,2,1,,21,43.14713611,111.3550722,43.14583206,111.3541641,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
2523,4,2,2,0,2,,11,43.14713611,111.3550722,43.14583206,111.3541641,13,a modified cotton-wool filter method,ISBN: 9780128132753,Qi Li
